"id","name","type","length","startLat","startLng","startStakeNum","endStakeNum","endLat","endLng","tollRoads","endTime","provinceType","operation","isLoopCity","enTollStation","exTollStation","entrystation","exitstation","tollGrantry","ownerid","roadid","roadidname","roadtype","feeKtype","feeHtype","status","Gantrys","inoutprovince","HEX","NOTE","SORT","DIRECTION","BEGINTIME","VERTICALSECTIONTYPE","tollstaion"
"G008561002000210","汉中西匝道-梁山立交",2,11787,"33.215245","106.918555",748.73,759.86,"33.047726","106.915987","G008561","2035-08-30",0,1,0,"G0085610020010",,240101,9900016,"G008561002000210",24,2,"汉川汉中西段",1,3,3,1,"G008561002000210010","0","270235","0",565,1,"2015-09-02",1,
"G008561002000220","梁山立交-汉中西匝道",2,11787,"33.047655","106.915828",759.86,748.73,"33.140654","106.927386","G008561","2035-08-30",0,1,0,,"G0085610020010",9900016,240101,"G008561002000220",24,2,"汉川汉中西段",1,3,3,1,"G008561002000220010","0","270236","0",566,2,"2015-09-02",1,
"G008561002000310","梁山立交-南郑匝道",2,5569,"33.047781","106.915576",759.86,765.429,"32.983613","106.889942","G008561","2035-08-30",0,1,0,,"G0085610020020",9900016,240102,"G008561002000310",24,1,"汉川高速",1,3,3,1,"G008561002000310010","0","270237","0",567,1,"2015-09-02",1,
"G008561002000320","南郑匝道-梁山立交",2,5569,"32.996879","106.911611",765.429,759.86,"33.047655","106.915828","G008561","2035-08-30",0,1,0,"G0085610020020",,240102,9900016,"G008561002000320",24,1,"汉川高速",1,3,3,1,"G008561002000320010","0","270238","0",568,2,"2015-09-02",1,
"G008561002000410","南郑匝道-南湖匝道",2,9011,"32.983613","106.889942",765.429,774.44,"32.921734","106.913549","G008561","2035-08-30",2,1,0,"G0085610020020","G0085610020030",240102,240103,"G008561002000410",24,1,"汉川高速",1,3,3,1,"G008561002000410010","0","270239","0",569,1,"2015-09-02",1,
"G008561002000420","南湖匝道-南郑匝道",2,9011,"32.884901","106.953342",774.44,765.429,"32.996879","106.911611","G008561","2035-08-30",2,1,0,"G0085610020030","G0085610020020",240103,240102,"G008561002000420",24,1,"汉川高速",1,3,3,1,"G008561002000420010","0","27023A","0",570,2,"2015-09-02",1,
"G008561002000510","南湖匝道-喜神坝匝道",2,13005,"32.921734","106.913549",774.44,787.445,"32.811248","106.935301","G008561","2035-08-30",2,1,0,"G0085610020030","G0085610020040",240103,240104,"G008561002000510",24,1,"汉川高速",1,3,3,1,"G008561002000510010","0","27023B","0",571,1,"2015-09-02",1,
"G008561002000520","喜神坝匝道-南湖匝道",2,13005,"32.811231","106.935264",787.445,774.44,"32.884901","106.953342","G008561","2035-08-30",2,1,0,"G0085610020040","G0085610020030",240104,240103,"G008561002000520",24,1,"汉川高速",1,3,3,1,"G008561002000520010","0","27023C","0",572,2,"2015-09-02",1,
"G008561002000610","喜神坝匝道-陕西南郑省界",2,9558,"32.811248","106.935301",787.445,787.95,"32.806588","106.934495","G008561","2035-08-30",1,1,0,"G0085610020040","G0085610020050",240104,240105,"G008561002000610",24,1,"汉川高速",1,3,3,1,"G008561002000610010","1","27023D","11",573,1,"2015-09-02",1,"G0085610020050"
"G008561002000620","陕西南郑省界-喜神坝匝道",2,9558,"32.806588","106.934495",787.95,787.445,"32.811231","106.935264","G008561","2035-08-30",1,1,0,"G0085610020050","G0085610020040",240105,240104,"G008561002000620",24,1,"汉川高速",1,3,3,1,"G008561002000620010","2","27023E","12",574,2,"2015-09-02",1,"G0085610020050"
"G008561002000710","汉中西站-汉中西",2,0,"33.182483","106.925260",743.616,748.073,"33.142665","106.923065","G008561","2035-08-30",0,1,0,,"G0085610020010",9900015,240101,"G008561002000710",24,2,"汉川汉中西段",1,3,3,1,"G008561002000710010","0",,"6",1406,1,"2015-09-02",2,
"G008561002000720","汉中西-汉中西站",2,0,"33.142665","106.923065",748.073,743.616,"33.182483","106.925260","G008561","2035-08-30",0,1,0,"G0085610020010",,240101,9900015,"G008561002000720",24,2,"汉川汉中西段",1,3,3,1,"G008561002000720010","0",,"6",1407,2,"2015-09-02",2,
"G008561002000810","南郑站-南郑",2,0,"33.049833","106.911504",759.86,765.429,"32.999113","106.907220","G008561","2035-08-30",0,1,0,,"G0085610020020",9900016,240102,"G008561002000810",24,1,"汉川高速",1,3,3,1,"G008561002000810010","0",,"6",1408,1,"2015-09-02",2,
"G008561002000820","南郑-南郑站",2,0,"32.999113","106.907220",765.429,759.86,"33.049833","106.911504","G008561","2035-08-30",0,1,0,"G0085610020020",,240102,9900016,"G008561002000820",24,1,"汉川高速",1,3,3,1,"G008561002000820010","0",,"6",1409,2,"2015-09-02",2,
"G008561002000910","南湖站-南湖",2,0,"32.999113","106.907220",765.429,774.44,"32.923961","106.909366","G008561","2035-08-30",0,1,0,"G0085610020020","G0085610020030",240102,240103,"G008561002000910",24,1,"汉川高速",1,3,3,1,"G008561002000910010","0",,"6",1410,1,"2015-09-02",2,
"G008561002000920","南湖-南湖站",2,0,"32.923961","106.909366",774.44,765.429,"32.999113","106.907220","G008561","2035-08-30",0,1,0,"G0085610020030","G0085610020020",240103,240102,"G008561002000920",24,1,"汉川高速",1,3,3,1,"G008561002000920010","0",,"6",1411,2,"2015-09-02",2,
"G008561002001010","喜神坝站-喜神坝",2,0,"32.923961","106.909366",774.44,787.445,"32.813428","106.930904","G008561","2035-08-30",0,1,0,"G0085610020030","G0085610020040",240103,240104,"G008561002001010",24,1,"汉川高速",1,3,3,1,"G008561002001010010","0",,"6",1412,1,"2015-09-02",2,
"G008561002001020","喜神坝-喜神坝站",2,0,"32.813428","106.930904",787.445,774.44,"32.923961","106.909366","G008561","2035-08-30",0,1,0,"G0085610020040","G0085610020030",240104,240103,"G008561002001020",24,1,"汉川高速",1,3,3,1,"G008561002001020010","0",,"6",1413,2,"2015-09-02",2,
"G008561002001110","龙头山站-龙头山",2,0,"32.738783","106.926539",795.1,795.1,"32.738783","106.926539","G008561","2041-01-01",0,1,0,,,0,0,"G008561002001110",24,1,"汉川高速",1,3,3,1,"G008561002001110010",,,"6",,1,"2021-01-01",2,
"G008561002001120","龙头山-龙头山站",2,0,"32.737615","106.926598",795.1,795.1,"32.737615","106.926598","G008561","2041-01-01",0,1,0,,,0,0,"G008561002001120",24,1,"汉川高速",1,3,3,1,"G008561002001120010",,,"6",,2,"2021-01-01",2,
"G008561003000110","坪坎匝道-江西营匝道",2,18143,"33.850109","106.999519",663.357,681.5,"33.721053","107.002423","G008561","2037-12-25",0,1,0,"G0085610030010","G0085610030020",290101,290102,"G008561003000110",29,1,"汉坪高速",1,3,3,1,"G008561003000110010","0","27023F","0",575,1,"2017-12-26",1,
"G008561003000120","江西营匝道-坪坎匝道",2,18143,"33.656364","107.036925",681.5,663.357,"33.850109","106.999519","G008561","2037-12-25",0,1,0,"G0085610030020","G0085610030010",290102,290101,"G008561003000120",29,1,"汉坪高速",1,3,3,1,"G008561003000120010","0","270240","0",576,2,"2017-12-26",1,
"G008561003000210","江西营匝道-留坝匝道",2,18210,"33.721053","107.002423",681.5,699.71,"33.545430","106.990238","G008561","2037-12-25",0,1,0,"G0085610030020","G0085610030030",290102,290103,"G008561003000210",29,1,"汉坪高速",1,3,3,1,"G008561003000210010","0","270241","0",577,1,"2017-12-26",1,
"G008561003000220","留坝匝道-江西营匝道",2,18210,"33.575971","106.971385",699.71,681.5,"33.656364","107.036925","G008561","2037-12-25",0,1,0,"G0085610030030","G0085610030020",290103,290102,"G008561003000220",29,1,"汉坪高速",1,3,3,1,"G008561003000220010","0","270242","0",578,2,"2017-12-26",1,
"G008561003000310","留坝匝道-马道匝道",2,15997,"33.545430","106.990238",699.71,715.707,"33.452656","106.982876","G008561","2037-12-25",0,1,0,"G0085610030030","G0085610030040",290103,290104,"G008561003000310",29,1,"汉坪高速",1,3,3,1,"G008561003000310010","0","270243","0",579,1,"2017-12-26",1,
"G008561003000320","马道匝道-留坝匝道",2,15997,"33.402932","106.954849",715.707,699.71,"33.575971","106.971385","G008561","2037-12-25",0,1,0,"G0085610030040","G0085610030030",290104,290103,"G008561003000320",29,1,"汉坪高速",1,3,3,1,"G008561003000320010","0","270244","0",580,2,"2017-12-26",1,
"G008561003000410","石门隧道-石门立交",2,27205,"33.452656","106.982876",715.707,743.616,"33.214875","106.921724","G008561","2037-12-25",0,1,0,"G0085610030040",,290104,0,"G008561003000410",29,1,"汉坪高速",1,3,3,1,"G008561003000410010","0","270245","0",581,1,"2017-12-26",1,
"G008561003000420","石门立交-石门隧道",2,27205,"33.195535","106.888512",743.616,715.707,"33.418675","107.005980","G008561","2037-12-25",0,1,0,,"G0085610030040",0,290104,"G008561003000420",29,1,"汉坪高速",1,3,3,1,"G008561003000420010","0","270246","0",582,2,"2017-12-26",1,
"G008561003000510","坪坎站-坪坎",2,0,"33.851885","106.995398",663.357,681.5,"33.705885","107.019201","G008561","2037-12-25",0,1,0,"G0085610030010","G0085610030020",290101,290102,"G008561003000510",29,1,"汉坪高速",1,3,3,1,"G008561003000510010","0",,"6",1414,1,"2017-12-26",2,
"G008561003000520","坪坎-坪坎站",2,0,"33.705885","107.019201",681.5,663.357,"33.851885","106.995398","G008561","2037-12-25",0,1,0,"G0085610030020","G0085610030010",290102,290101,"G008561003000520",29,1,"汉坪高速",1,3,3,1,"G008561003000520010","0",,"6",1415,2,"2017-12-26",2,
"G008561003000610","江西营站-江西营",2,0,"33.705885","107.019201",681.5,699.71,"33.553647","106.984016","G008561","2037-12-25",0,1,0,"G0085610030020","G0085610030030",290102,290103,"G008561003000610",29,1,"汉坪高速",1,3,3,1,"G008561003000610010","0",,"6",1416,1,"2017-12-26",2,
"G008561003000620","江西营-江西营站",2,0,"33.553647","106.984016",699.71,681.5,"33.705885","107.019201","G008561","2037-12-25",0,1,0,"G0085610030030","G0085610030020",290103,290102,"G008561003000620",29,1,"汉坪高速",1,3,3,1,"G008561003000620010","0",,"6",1417,2,"2017-12-26",2,
"G008561003000710","留坝站-留坝",2,0,"33.553647","106.984016",699.71,715.707,"33.424832","106.992490","G008561","2037-12-25",0,1,0,"G0085610030030","G0085610030040",290103,290104,"G008561003000710",29,1,"汉坪高速",1,3,3,1,"G008561003000710010","0",,"6",1418,1,"2017-12-26",2,
"G008561003000720","留坝-留坝站",2,0,"33.424832","106.992490",715.707,699.71,"33.553647","106.984016","G008561","2037-12-25",0,1,0,"G0085610030040","G0085610030030",290104,290103,"G008561003000720",29,1,"汉坪高速",1,3,3,1,"G008561003000720010","0",,"6",1419,2,"2017-12-26",2,
"G008561003000810","马道站-马道",2,0,"33.424832","106.992490",715.707,743.616,"33.182483","106.925260","G008561","2037-12-25",0,1,0,"G0085610030040",,290104,,"G008561003000810",29,1,"汉坪高速",1,3,3,1,"G008561003000810010","0",,"6",1420,1,"2017-12-26",2,
"G008561003000820","马道-马道站",2,0,"33.182483","106.925260",743.616,715.707,"33.424832","106.992490","G008561","2037-12-25",0,1,0,,"G0085610030040",,290104,"G008561003000820",29,1,"汉坪高速",1,3,3,1,"G008561003000820010","0",,"6",1421,2,"2017-12-26",2,
"G008561003000910","宝坪汉坪拆分点-坪坎匝道",2,8998,"33.552800","106.593900",655.006,663.357,"33.850109","106.999519","G008561","2040-09-30",0,1,0,"G0085610040020","G0085610030010",350102,290101,"G008561004000410",29,1,"汉坪高速",1,3,3,1,"G008561004000410010",,,"0",,1,"2020-10-01",1,
"G008561003000920","坪坎匝道-宝坪汉坪拆分点",2,8998,"33.850109","106.999519",663.357,655.006,"33.552800","106.593900","G008561","2040-09-30",0,1,0,"G0085610030010","G0085610040020",290101,350102,"G008561004000420",29,1,"汉坪高速",1,3,3,1,"G008561004000420010",,,"0",,2,"2020-10-01",1,
"G008561003001010","马道匝道-石门隧道",2,1,"33.333241","106.966285",726.324,734.564,"33.260532","106.948758","G008561","2037-12-25",0,1,0,,,0,0,"G008561003000410",29,1,"汉坪高速",2,2,2,1,"G008561003000410010","0",,"0",,1,"2017-12-26",1,
"G008561003001020","石门隧道-马道匝道",2,1,"33.260400","106.949390",734.434,726.161,"33.333267","106.966946","G008561","2037-12-25",0,1,0,,,0,0,"G008561003000420",29,1,"汉坪高速",2,2,2,1,"G008561003000420010","0",,"0",,2,"2017-12-26",1,
"G008561004000110","潘家湾立交-宝鸡南匝道",2,19016,"34.335201","107.315975",582.186,601.202,"34.302520","107.131176","G008561","2041-10-01",0,1,0,,"G0085610040010",0,350101,"G008561004000110",35,1,"宝坪高速",1,3,3,0,"G008561004000110010",,,"0",,1,"2021-10-01",1,
"G008561004000120","宝鸡南匝道-潘家湾立交",2,19016,"34.302520","107.131176",601.202,582.186,"34.335201","107.315975","G008561","2041-10-01",0,1,0,"G0085610040010",,350101,0,"G008561004000120",35,1,"宝坪高速",1,3,3,0,"G008561004000120010",,,"0",,2,"2021-10-01",1,
"G008561004000210","天台山隧道-岩湾匝道",2,40042,"34.302520","107.131176",601.202,641.244,"34.042829","106.967723","G008561","2041-10-01",0,1,0,"G0085610040010","G0085610040020",350101,350102,"G008561004000210",35,1,"宝坪高速",1,3,3,0,"G008561004000210010",,,"0",,1,"2020-10-01",1,
"G008561004000220","岩湾匝道-天台山隧道",2,40042,"34.041032","106.972105",641.244,601.202,"34.296080","107.126989","G008561","2040-07-01",0,1,0,"G0085610040020","G0085610040010",350102,350101,"G008561004000220",35,1,"宝坪高速",1,3,3,0,"G008561004000220010",,,"0",,2,"2020-07-01",1,
"G008561004000310","岩湾匝道-田坝枢纽",2,8450,"34.042829","106.967723",641.244,649.694,"33.972670","106.967583","G008561","2040-10-27",0,1,0,"G0085610040020",,350102,0,"G008561004000310",35,1,"宝坪高速",1,3,3,0,"G008561004000310010",,,"0",,1,"2020-10-28",1,
"G008561004000320","田坝枢纽-岩湾匝道",2,8450,"33.972670","106.967583",649.694,641.244,"34.042829","106.967723","G008561","2040-10-27",0,1,0,,"G0085610040020",0,350102,"G008561004000320",35,1,"宝坪高速",1,3,3,0,"G008561004000320010",,,"0",,2,"2020-10-28",1,
"G008561004000410","田坝枢纽-宝坪汉坪拆分点",2,5730,"33.972670","106.967583",649.694,655.424,"33.924334","106.994512","G008561","2040-10-27",0,1,0,,,0,0,"G008561004000410",35,1,"宝坪高速",1,3,3,0,"G008561004000410010",,,"0",,1,"2020-10-28",1,
"G008561004000420","宝坪汉坪拆分点-田坝枢纽",2,5730,"33.924334","106.994512",655.424,649.694,"33.972670","106.967583","G008561","2040-10-27",0,1,0,,,0,0,"G008561004000420",35,1,"宝坪高速",1,3,3,0,"G008561004000420010",,,"0",,2,"2020-10-28",1,
"G008561004000510","宝鸡南站-宝鸡南",2,0,"34.296080","107.126989",601.202,601.202,"34.296080","107.126989","G008561","2040-09-30",0,1,0,,,0,0,"G008561004000510",35,1,"宝坪高速",1,3,3,1,"G008561004000510010",,,"6",,1,"2020-10-01",2,
"G008561004000520","宝鸡南-宝鸡南站",2,0,"34.296080","107.126989",601.202,601.202,"34.296080","107.126989","G008561","2040-09-30",0,1,0,,,0,0,"G008561004000520",35,1,"宝坪高速",1,3,3,1,"G008561004000520010",,,"6",,2,"2020-10-01",2,
"G008561004000610","岩湾站-岩湾",2,0,"34.039776","106.968681",641.244,641.244,"34.039776","106.968681","G008561","2040-10-27",0,1,0,,,0,0,"G008561004000610",35,1,"宝坪高速",1,3,3,1,"G008561004000610010",,,"6",,1,"2020-10-28",2,
"G008561004000620","岩湾-岩湾站",2,0,"34.039776","106.968681",641.244,641.244,"34.039776","106.968681","G008561","2040-10-27",0,1,0,,,0,0,"G008561004000620",35,1,"宝坪高速",1,3,3,1,"G008561004000620010",,,"6",,2,"2020-10-28",2,
"G008561004001010","宝鸡南匝道-天台山隧道",2,1,"35.647205","110.586035",617.22,632.78,"35.647202","109.788470","G008561","2041-10-01",0,1,0,,,0,0,"G008561004000210",35,1,"宝坪高速",2,2,2,1,"G008561004000210010",,,"0",,1,"2020-07-01",1,
"G008561004001020","天台山隧道-宝鸡南匝道",2,1,"35.647205","110.586035",632.78,617.22,"35.647202","109.788470","G008561","2041-10-01",0,1,0,,,0,0,"G008561004000220",35,1,"宝坪高速",2,2,2,1,"G008561004000220010",,,"0",,2,"2020-07-01",1,
"G010861001000110","汉村",2,1000,"34.621643","109.460655",1101.604,1167.061,"34.901625","109.940177","G010861","2035-01-31",0,1,0,,,,,"G010861001000110",606,,"国道108渭南至大荔(汉村)改建工程",4,1,1,1,"G010861001000110010","0","270247","3",583,1,"2014-07-10",2,
"G010861001000120","汉村",2,1000,"34.901952","109.940038",1167.061,1101.604,"34.621819","109.461326","G010861","2035-01-31",0,1,0,,,,,"G010861001000120",606,,"国道108渭南至大荔(汉村)改建工程",4,1,1,1,"G010861001000120010","0","270248","3",584,2,"2014-07-10",2,
"G010861002000110","临潼",2,1000,"34.350256","109.138721",1125.4,1125.4,"34.350256","109.138721","G010861","2019-09-30",0,1,0,,,,,"G010861002000110",610,,"国道108西安十里铺至临潼兵马俑一级公路",4,1,1,1,"G010861002000110010","0","270249","3",585,1,"1999-10-01",2,
"G010861002000120","临潼",2,1000,"34.350256","109.138721",1125.4,1125.4,"34.350256","109.138721","G010861","2019-09-30",0,1,0,,,,,"G010861002000120",610,,"国道108西安十里铺至临潼兵马俑一级公路",4,1,1,1,"G010861002000120010","0","27024A","3",586,2,"1999-10-01",2,
"G010861003000110","沣河",2,1000,"34.212782","108.704616",1315.1,1381.853,"34.212782","108.704616","G010861","2036-12-31",0,1,0,,,0,0,"G010861003000110",608,0,"国道108零口至马召段（沣河）",4,1,1,1,"G010861003000110010","0","27024B","3",587,1,"2017-01-01",2,
"G010861003000120","沣河",2,1000,"34.071516","108.198812",1381.853,1315.1,"34.258895","108.844959","G010861","2036-12-31",0,1,0,,,0,0,"G010861003000120",608,0,"国道108零口至马召段（沣河）",4,1,1,1,"G010861003000120010","0","27024C","3",588,2,"2017-01-01",2,
"G010861004000110","烟霞",2,77200,"34.664926","109.170407",1288.015,1364.905,"34.485410","108.408359","G010861","2028-05-17",0,1,0,"G010861004001","G010861004001",96701,96701,"G010861004000110",607,607,"咸阳公路管理局",4,1,1,1,"G010861004000110010","0","27024D","3",589,1,"2007-09-17",2,
"G010861004000120","烟霞",2,77200,"34.485824","108.409055",1364.905,1288.015,"34.664926","109.170407","G010861","2028-05-17",0,1,0,"G010861004001","G010861004001",960701,960701,"G010861004000120",607,607,"咸阳公路管理局",4,1,1,1,"G010861004000120010","0","27024E","3",590,2,"2007-09-17",2,
"G010861005000110","禹门口黄河桥站-禹门口黄河桥",1,0,"35.647205","110.586035",2.95,2.95,"35.647205","110.586035","G010861","2048-02-15",1,1,0,,,0,0,"G010861005000110",613,1,"中交韩城黄河大桥有限公司",4,5,8,1,"G010861005000110010","0",,"3",1678,1,"2020-08-16",2,
"G010861005000120","禹门口黄河桥-禹门口黄河桥站",1,0,"35.647202","110.586035",2.95,2.95,"35.647202","110.586035","G010861","2048-02-15",1,1,0,,,0,0,"G010861005000120",613,1,"中交韩城黄河大桥有限公司",4,5,8,1,"G010861005000120010","0",,"3",1679,2,"2020-08-16",2,
"G010861006000110","定军山",2,0,"38.788470","109.788470",12.05,12.05,"38.788470","109.788470","G010861","2040-12-24",0,1,0,"G0108610060010","G0108610060010",964501,964501,"G010861006000110",645,1,"勉县交通建设运营有限责任公司",4,1,1,1,"G010861006000110010",,,"3",,1,"2021-06-15",2,
